terminal_spot,pnl,base_value
103.83144788499993,-92.73422581955126,-71.04718852668458
94.06298569394181,-15.396785497453607,-71.04718852668458
102.2821322491436,-79.53527177097874,-71.04718852668458
91.79440856572928,0.39725147335342115,-71.04718852668458
104.26373477402745,-96.47463628488867,-71.04718852668458
93.83578742004966,-13.775575104071407,-71.04718852668458
108.05269118979201,-130.28280361331605,-71.04718852668458
98.6474769107046,-49.90084179856569,-71.04718852668458
102.14912755470196,-78.41751302000219,-71.04718852668458
130.02973673457905,-354.9337267310768,-71.04718852668458
107.1721038080668,-122.2663905185264,-71.04718852668458
102.14046860486859,-78.34482931752933,-71.04718852668458
100.11523684096106,-61.636520488460064,-71.04718852668458
90.84820920075803,6.7212191159876795,-71.04718852668458
109.89602750593004,-147.35976341040265,-71.04718852668458
115.12056004804889,-197.78183458449718,-71.04718852668458
100.29458807692113,-63.092385704822675,-71.04718852668458
115.8910365787651,-205.45188335912763,-71.04718852668458
98.71905472708107,-50.465672502679084,-71.04718852668458
85.06387192038969,41.83146299798013,-71.04718852668458
94.04610334639389,-15.27602125498042,-71.04718852668458
90.70311899876063,7.676935410548367,-71.04718852668458
97.29352578044475,-39.364263762732534,-71.04718852668458
105.4826738198442,-107.15342214904513,-71.04718852668458
91.75001228043354,0.6974945302169715,-71.04718852668458
99.00293153392465,-52.71340262486197,-71.04718852668458
101.51566834746566,-73.12791593769919,-71.04718852668458
93.37583450664843,-10.520105000629698,-71.04718852668458
91.91180631876766,-0.3983442570308,-71.04718852668458
100.5000333435579,-64.76582461899051,-71.04718852668458
107.82870378532714,-128.23489553336736,-71.04718852668458
94.46866064826914,-18.312996156342123,-71.04718852668458
93.22225182867817,-9.4410464145855,-71.04718852668458
98.4629713948851,-48.44846462001941,-71.04718852668458
102.34346091680607,-80.05149925686038,-71.04718852668458
94.97993028300239,-22.027146356415514,-71.04718852668458
96.77503728304634,-35.40470024779498,-71.04718852668458
97.67165518777732,-42.27845214352334,-71.04718852668458
90.46925929745603,9.209483857180345,-71.04718852668458
98.14323543171267,-45.94386716091152,-71.04718852668458
94.83503592903966,-20.9701741069902,-71.04718852668458
114.9251684116149,-195.84581596520314,-71.04718852668458
95.19894996230549,-23.631387010691228,-71.04718852668458
103.88860466340653,-93.22735776087546,-71.04718852668458
103.1685118028988,-87.04660148992764,-71.04718852668458
90.20817065935456,10.908914026577463,-71.04718852668458
89.1556996207283,17.63475308249079,-71.04718852668458
95.81397175186876,-28.178008813404688,-71.04718852668458
105.8197706993035,-110.14038034657665,-71.04718852668458
94.72295833739194,-20.15496404234524,-71.04718852668458
94.0215222120586,-15.100270688036815,-71.04718852668458
76.88884403498963,80.38667255748102,-71.04718852668458
96.23270947780578,-31.308548414075233,-71.04718852668458
102.55036898781462,-81.79696496539253,-71.04718852668458
103.77296895617563,-92.23013760072956,-71.04718852668458
103.62892818009904,-90.99045572533652,-71.04718852668458
96.8297345345378,-35.82041305056087,-71.04718852668458
97.70765321546737,-42.557041351652686,-71.04718852668458
107.44185679959159,-124.71214042217048,-71.04718852668458
98.5119036538161,-48.83314230490272,-71.04718852668458
81.11704074025728,62.11197548868024,-71.04718852668458
109.26527722163341,-141.47215361999957,-71.04718852668458
90.53506335822595,8.779238521196959,-71.04718852668458
112.80116317853273,-175.04519266105405,-71.04718852668458
116.0718939348079,-207.26050287501425,-71.04718852668458
106.77133947130923,-118.64921506800118,-71.04718852668458
108.1359980814376,-131.04600075410107,-71.04718852668458
117.78723064625993,-224.56509604119884,-71.04718852668458
90.33690023645032,10.072538111843159,-71.04718852668458
102.01283395696316,-77.27466923939102,-71.04718852668458
101.87771345711238,-76.14422323176922,-71.04718852668458
91.43689110173324,2.805266187904408,-71.04718852668458
119.42469322366797,-241.32957053825896,-71.04718852668458
94.65968569299083,-19.69565817566985,-71.04718852668458
93.3907512430965,-10.625122015586342,-71.04718852668458
102.13967963827875,-78.33820720733422,-71.04718852668458
109.37413094694517,-142.4849812711794,-71.04718852668458
94.48713655732877,-18.446462858842636,-71.04718852668458
94.4996666047259,-18.537009930152678,-71.04718852668458
104.3272118135894,-97.02595971460991,-71.04718852668458
87.75489658774393,26.272083496568882,-71.04718852668458
93.0453094321916,-8.202839096821876,-71.04718852668458
