trade_id,instrument_id,trade_side,quantity,trade_price,fair_value,bid,ask,half_spread,spread_capture,inventory_after,cash_after,order_flow_toxicity
88,2,customer_buy,1.0,10.296761142656159,9.413403383853016,8.764497573777973,10.296761142656159,0.7661317844390934,0.8833577588031432,-14.0,223.7843507777992,0.023835968896337965
89,3,customer_buy,4.0,11.130194392245025,10.221397144073848,9.0260445118555,11.130194392245025,1.0520749401947629,3.6351889926847107,14.0,268.3051283467793,0.5333910203295558
90,2,customer_buy,5.0,10.360293219608122,9.413403383853016,8.719000262112788,10.360293219608122,0.8206464787476678,4.734449178775533,-19.0,320.10659444481996,0.04754294714171723
91,1,customer_sell,4.0,9.544922472156298,9.743651068114971,9.544922472156298,9.920776972219215,0.18792725003145874,0.7949143838346941,5.0,281.92690455619476,0.04068170727562046
92,1,customer_sell,2.0,9.264852093179643,9.743651068114971,9.264852093179643,10.11443658377816,0.4247922452992581,0.9575979498706566,7.0,263.39720036983545,0.07723428878554026
93,2,customer_buy,3.0,10.757160487632463,9.413403383853016,8.412306820522334,10.757160487632463,1.1724268335550645,4.031271311338342,-22.0,295.66868183273283,0.5400452313846424
94,1,customer_buy,1.0,10.211813438306683,9.743651068114971,9.124269854942261,10.211813438306683,0.5437717916822106,0.4681623701917115,6.0,305.88049527103954,0.09800587391893338
95,4,customer_buy,1.0,10.735184198751867,10.06831736088072,9.593031790818358,10.735184198751867,0.5710762039667543,0.6668668378711473,-13.0,316.6156794697914,0.16234090173352655
96,2,customer_buy,5.0,10.903873447709964,9.413403383853016,8.319698156305163,10.903873447709964,1.2920876457024002,7.452350319284742,-27.0,371.13504670834124,0.40397568350574214
97,3,customer_sell,5.0,9.27429234978988,10.221397144073848,9.27429234978988,10.945625528543351,0.8356665893767362,4.735523971419839,19.0,324.76358495939184,0.36700064780129116
98,0,customer_buy,4.0,3.081107758523453,2.2430598880319828,1.4326057385101887,3.081107758523453,0.8242510100066321,3.352191481965882,-22.0,337.08801599348567,0.2636783930465453
99,3,customer_buy,5.0,11.095029706153806,10.221397144073848,9.045289454388545,11.095029706153806,1.0248701258826312,4.368162810399792,14.0,392.5631645242547,0.22145180839544903
100,0,customer_sell,2.0,1.2582352322723291,2.2430598880319828,1.2582352322723291,3.261610202754574,1.0016874852411226,1.9696493115193072,-20.0,390.04669405971003,0.33218675691087746
101,0,customer_sell,3.0,1.3497590624225673,2.2430598880319828,1.3497590624225673,3.1670204036077054,0.9086306705925691,2.6799024768282464,-17.0,385.99741687244233,0.21196712801728237
102,2,customer_buy,2.0,11.209873905521503,9.413403383853016,8.103871524927511,11.209873905521503,1.5530011902969958,3.5929410433369746,-29.0,408.41716468348534,0.46745939352352994
103,1,customer_sell,4.0,9.18632207095656,9.743651068114971,9.18632207095656,10.171363914146813,0.4925209215951263,2.229315988633644,10.0,371.6718763996591,0.12520080635424044
104,3,customer_sell,2.0,9.314017631615524,10.221397144073848,9.314017631615524,10.905900246717707,0.795941307551091,1.814759024916647,16.0,353.04384113642806,0.19426808920352406
105,4,customer_sell,1.0,9.470871049179134,10.06831736088072,9.470871049179134,10.873310046041823,0.7012194984313442,0.5974463117015851,-12.0,343.5729700872489,0.5865809539196263
106,3,customer_sell,4.0,9.175106546577712,10.221397144073848,9.175106546577712,11.012971844639168,0.9189326490307277,4.185162389984541,20.0,306.87254390093807,0.3417604915578876
107,0,customer_sell,1.0,1.4858925234085394,2.2430598880319828,1.4858925234085394,3.0262879891267866,0.7701977328591237,0.7571673646234434,-16.0,305.3866513775295,0.05446927875727725
108,0,customer_buy,5.0,2.9947287765521367,2.2430598880319828,1.5159187514848744,2.9947287765521367,0.739405012533631,3.7583444426007695,-21.0,320.3602952602902,0.30614956422895684
109,0,customer_buy,5.0,3.2257333405548954,2.2430598880319828,1.2925791099736923,3.2257333405548954,0.9665771152906014,4.913367262614563,-26.0,336.48896196306464,0.49831625530191703
110,0,customer_buy,4.0,3.426177364206192,2.2430598880319828,1.0998000088139723,3.426177364206192,1.1631886776961098,4.732469904696837,-30.0,350.1936714198894,0.08495018949674334
111,3,customer_sell,4.0,8.973359695125055,10.221397144073848,8.973359695125055,11.15103972185912,1.0888400133670337,4.9921497957951715,24.0,314.3002326393892,0.30595634202935845
112,4,customer_sell,3.0,9.501977526800452,10.06831736088072,9.501977526800452,10.826238462769773,0.6621304679846608,1.6990195022408017,-9.0,285.79430005898786,0.5642805738278142
113,3,customer_sell,5.0,8.793503406787483,10.221397144073848,8.793503406787483,11.267217035963988,1.2368568145882521,7.139468686431822,29.0,241.82678302505045,0.17496814843008332
114,4,customer_buy,5.0,10.585882066290472,10.06831736088072,9.694438606327557,10.585882066290472,0.44572172998145776,2.5878235270487604,-14.0,294.7561933565028,0.05973973177148262
115,4,customer_buy,1.0,10.828168202433433,10.06831736088072,9.531977998438256,10.828168202433433,0.6480951019975887,0.7598508415527139,-15.0,305.5843615589363,0.20182478413119134
116,3,customer_buy,1.0,11.471262173717431,10.221397144073848,8.50985955124316,11.471262173717431,1.4807013112371348,1.2498650296435834,28.0,317.0556237326537,0.2670078777136116
117,0,customer_buy,3.0,3.622659958042995,2.2430598880319828,0.9094493529704308,3.622659958042995,1.356605302536282,4.138800210033036,-33.0,327.9236036067827,0.47009248505104756
118,1,customer_buy,1.0,10.439336514869632,9.743651068114971,8.831938702816027,10.439336514869632,0.8036989060268024,0.6956854467546609,9.0,338.36294012165234,0.5007227839668771
119,2,customer_sell,2.0,8.003964071335481,9.413403383853016,8.003964071335481,11.345850889687085,1.6709434091758026,2.818878625035069,-27.0,322.3550119789814,0.5569543884287796
120,0,customer_buy,3.0,3.7422299725538855,2.2430598880319828,0.7944782919544873,3.7422299725538855,1.473875840299699,4.497510253565708,-36.0,333.58170189664304,0.20827424079191148
121,2,customer_buy,2.0,11.201833550241188,9.413403383853016,8.111911880207826,11.201833550241188,1.5449608350166808,3.576860332776345,-29.0,355.9853689971254,0.42949765864424877
